date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2023-12-31,TNYA,USD,0001858848,2024-03-18,2024-03-18 16:10:11,2023,FY,0.0,8687000.0,-8687000.0,0.0,98038000.0,33155000.0,0.0,33155000.0,0,131193000.0,131193000.0,7056000.0,0.0,8687000.0,-122506000.0,0.0,-131193000.0,0.0,7109000.0,-124084000.0,0.0,0.0,-124084000.0,0.0,-1.68,-1.68,73786126.0,73786126.0,https://www.sec.gov/Archives/edgar/data/1858848/000095017024032828/0000950170-24-032828-index.htm,https://www.sec.gov/Archives/edgar/data/1858848/000095017024032828/tnya-20231231.htm
2022-12-31,TNYA,USD,0001858848,2023-03-08,2023-03-08 16:34:20,2022,FY,0.0,8713000.0,-8713000.0,0.0,94537000.0,31084000.0,0.0,31084000.0,2000,125621000.0,125621000.0,1954000.0,0.0,8713000.0,-114952000.0,0.0,-125621000.0,0.0,1956000.0,-123665000.0,0.0,-1956.0,-123663044.0,0.0,-2.76,-2.76,44823597.0,44823597.0,https://www.sec.gov/Archives/edgar/data/1858848/000095017023006725/0000950170-23-006725-index.htm,https://www.sec.gov/Archives/edgar/data/1858848/000095017023006725/tnya-20221231.htm
2021-12-31,TNYA,USD,0001858848,2022-03-23,2022-03-23 16:27:25,2021,FY,0.0,4025000.0,-4025000.0,0.0,54393000.0,18413000.0,0.0,18413000.0,-23000,72806000.0,72806000.0,108000.0,0.0,4025000.0,-68696000.0,0.0,-72806000.0,0.0,85000.0,-72721000.0,0.0,-3069000.0,-69652000.0,0.0,-1.69,-1.69,41291374.0,41291374.0,https://www.sec.gov/Archives/edgar/data/1858848/000095017022004426/0000950170-22-004426-index.htm,https://www.sec.gov/Archives/edgar/data/1858848/000095017022004426/tnya-20211231.htm
2020-12-31,TNYA,USD,0001858848,2020-12-31,2020-12-31 00:00:00,2020,FY,0.0,2483000.0,-2483000.0,0.0,31099000.0,7813000.0,0.0,7813000.0,430000,38912000.0,38912000.0,87000.0,0.0,2483000.0,-36429000.0,0.0,-38912000.0,0.0,517000.0,-38395000.0,0.0,-87000.0,-38308000.0,0.0,-0.93,-0.93,41124727.0,41124727.0,,
2024-12-31,EH,CNY,0001759783,2024-12-31,2024-12-31 00:00:00,2024,FY,456152000.0,176206000.0,279946000.0,0.613712096,199465000.0,232716000.0,131026999.0,363743000.0,-29869000,533339000.0,709545000.0,0.0,0.0,13229000.0,-240164000.0,-0.5264999386,-253393000.0,-0.5555012364,23747000.0,-229646000.0,-0.5034418352,386000.0,-229776000.0,-0.5037268279,-3.42,-3.42,67183509.0,67183500.0,,
2023-12-31,EH,CNY,0001759783,2024-04-15,2024-04-15 06:52:11,2023,FY,117426000.0,42115000.0,75311000.0,0.641,167315000.0,150092000.0,60389000.0,210481000.0,-6233000,371563000.0,413678000.0,8484000.0,14953000.0,21360000.0,-264262000.0,-2.2504556061,-296252000.0,-2.5228824962,-5883000.0,-302135000.0,-2.5729821334,206000.0,-301700000.0,-2.5692776727,-2.48,-2.48,121494008.0,121494000.0,https://www.sec.gov/Archives/edgar/data/1759783/000119312524095477/0001193125-24-095477-index.htm,https://www.sec.gov/Archives/edgar/data/1759783/000119312524095477/d709315d20f.htm
2022-12-31,EH,CNY,0001759783,2022-12-31,2022-12-31 00:00:00,2022,FY,44317000.0,15098000.0,29219000.0,0.6593180946,135082000.0,151065000.0,53116000.0,204181000.0,-6094000,333169000.0,348267000.0,4669000.0,3819000.0,20893000.0,-304736000.0,-7.3141458131,-303950000.0,-6.8585418688,-25498000.0,-329448000.0,-7.4338966988,79000.0,-329527000.0,-7.4356793104,-2.87,-2.87,114695000.0,114695000.0,,
2021-12-31,EH,CNY,0001759783,2022-04-28,2022-04-28 06:16:50,2021,FY,56807000.0,20777000.0,36030000.0,0.634,137148000.0,187388000.0,43229000.0,230617000.0,-11199000,356566000.0,377343000.0,5143000.0,1803000.0,7773000.0,-312763000.0,-5.4721425176,-320536000.0,-5.6425440527,7050000.0,-313486000.0,-5.5184396289,134000.0,-313620000.0,-5.5207984931,-2.78,-2.78,112985000.0,112985000.0,https://www.sec.gov/Archives/edgar/data/1759783/000119312522125165/0001193125-22-125165-index.htm,https://www.sec.gov/Archives/edgar/data/1759783/000119312522125165/d246892d20f.htm
2020-12-31,EH,CNY,0001759783,2021-06-15,2021-06-15 07:35:01,2020,FY,180093000.0,73914000.0,106179000.0,0.5895787177,105252000.0,61613000.0,37186000.0,98799000.0,-6576000,197475000.0,271389000.0,3795000.0,2337000.0,6192000.0,-85104000.0,-0.4620335049,-91296000.0,-0.506938082,-775000.0,-92071000.0,-0.5112414142,206000.0,-92277000.0,-0.5123852676,-0.84,-0.84,109563000.0,109563000.0,https://www.sec.gov/Archives/edgar/data/1759783/000119312521190578/0001193125-21-190578-index.htm,https://www.sec.gov/Archives/edgar/data/1759783/000119312521190578/d71703d20f.htm
2024-03-31,SHECF,JPY,0000000000,2024-03-31,2024-03-29 20:00:00,2024,FY,2414937000000.0,1503728000000.0,911209000000.0,0.3773220585,0.0,81454000000.0,57779000000.0,205018000000.0,0,210171000000.0,1713899000000.0,67959000000.0,1501000000.0,227619000000.0,1024793000000.0,0.4243559977,701038000000.0,0.290292459,94635000000.0,795673000000.0,0.3294798167,230513000000.0,520140000000.0,0.2153845007,259.13,259.17,2007245417.0,2006983000.0,,
2023-03-31,SHECF,JPY,0000000000,2023-03-31,2023-03-30 20:00:00,2023,FY,2808824000000.0,1597969000000.0,1210855000000.0,0.431,67201000000.0,70099000000.0,75353000000.0,145452000000.0,5507000000,212653000000.0,1810622000000.0,16575000000.0,1490000000.0,213632000000.0,1235333000000.0,0.4314382104,998202000000.0,0.3553807572,22009000000.0,1020211000000.0,0.3632164208,256590000000.0,708238000000.0,0.252147518,347.84,347.61,2036096000.0,2037377000.0,,
2022-03-31,SHECF,JPY,0000000000,2022-03-31,2022-03-30 20:00:00,2022,FY,2074428000000.0,1209439000000.0,864989000000.0,0.4169771137,62455000000.0,62926000000.0,66925000000.0,129851000000.0,-1872000000,192306000000.0,1401745000000.0,2376000000.0,983000000.0,168788000000.0,841471000000.0,0.4056400126,672683000000.0,0.3242739685,19815000000.0,696137000000.0,0.3355802178,171105000000.0,500117000000.0,0.2410866996,240.76,240.56,2077245000.0,2078945000.0,,
2021-03-31,SHECF,JPY,0000000000,2021-03-31,2021-03-30 20:00:00,2021,FY,1496906000000.0,953647000000.0,543259000000.0,0.363,51264000000.0,55313000000.0,44468000000.0,99781000000.0,9340000000,151045000000.0,1104692000000.0,5016000000.0,728000000.0,144461000000.0,536675000000.0,0.3585228465,392214000000.0,0.2620164526,9931000000.0,402145000000.0,0.2686508037,102968000000.0,293732000000.0,0.1962260823,141.35,141.25,2078010000.0,2079415000.0,,
2020-03-31,SHECF,JPY,0000000000,2020-03-31,2020-03-30 20:00:00,2020,FY,1543525000000.0,989953000000.0,553572000000.0,0.3586414214,48536000000.0,57610000000.0,41385000000.0,98995000000.0,-8341000000,147531000000.0,1137484000000.0,10777000000.0,749000000.0,131702000000.0,537743000000.0,0.3483863235,406041000000.0,0.263060851,19976000000.0,426017000000.0,0.2760026563,107726000000.0,314027000000.0,0.2034479519,151.03,151.0,2079190000.0,2079580000.0,,
2024-12-31,FCNCP,USD,0000798941,2025-02-21,2025-02-21 16:55:40,2024,FY,12353000000.0,0.0,12353000000.0,1.0,0.0,3435000000.0,76000000.0,3511000000.0,6219000000,9730000000.0,9730000000.0,12353000000.0,5210000000.0,130000000.0,0.0,0.0,1048000000.0,0.0848376912,2544000000.0,3592000000.0,0.2907795677,815000000.0,2777000000.0,0.2248036914,197.88,197.87,14341872.0,14342655.0,https://www.sec.gov/Archives/edgar/data/798941/000079894125000010/0000798941-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/798941/000079894125000010/fcnca-20241231.htm
2023-12-31,FCNCP,USD,0000798941,2024-02-23,2024-02-23 16:20:20,2023,FY,7604000000.0,3524000000.0,4080000000.0,0.537,0.0,3016000000.0,102000000.0,4273000000.0,0,4273000000.0,4273000000.0,10391000000.0,3679000000.0,314000000.0,371000000.0,0.0487901105,3331000000.0,0.4380589164,8746000000.0,12077000000.0,1.58824303,611000000.0,11466000000.0,1.5078905839,785.18,784.55,14527902.0,14539613.0,https://www.sec.gov/Archives/edgar/data/798941/000079894124000018/0000798941-24-000018-index.htm,https://www.sec.gov/Archives/edgar/data/798941/000079894124000018/fcnca-20231231.htm
2022-12-31,FCNCP,USD,0000798941,2023-02-24,2023-02-24 15:29:15,2022,FY,4541000000.0,1995000000.0,2546000000.0,0.5606694561,0.0,1616000000.0,53000000.0,1669000000.0,-504000000,110000000.0,110000000.0,3413000000.0,467000000.0,533000000.0,864000000.0,0.7284739044,2775000000.0,0.6110988769,-87000000.0,1362000000.0,0.2999339353,264000000.0,1098000000.0,0.241796961,67.47,67.4,15531924.0,15549944.0,https://www.sec.gov/Archives/edgar/data/798941/000079894123000017/0000798941-23-000017-index.htm,https://www.sec.gov/Archives/edgar/data/798941/000079894123000017/fcnca-20221231.htm
2021-12-31,FCNCP,USD,0000798941,2022-02-25,2022-02-25 16:02:15,2021,FY,1838593000.0,0.0,1838593000.0,1.0,0.0,772985000.0,9763000.0,772985000.0,-1909917000,-1136932000.0,-1136932000.0,1451010000.0,60676000.0,132167000.0,814128000.0,0.4535141818,701661000.0,0.381629322,-148339000.0,701661000.0,0.381629322,154202000.0,547000000.0,0.2975101069,53.88,53.88,9816405.0,9816405.0,https://www.sec.gov/Archives/edgar/data/798941/000079894122000014/0000798941-22-000014-index.htm,https://www.sec.gov/Archives/edgar/data/798941/000079894122000014/fcnca-20211231.htm
2020-12-31,FCNCP,USD,0000798941,2021-02-24,2021-02-24 16:57:04,2020,FY,1864919000.0,0.0,1864919000.0,1.0,0.0,747144000.0,10010000.0,757154000.0,-2004191000,-1247037000.0,-1247037000.0,1484026000.0,95857000.0,141442000.0,719433000.0,0.4071619196,617882000.0,0.3313184111,13999000.0,617882000.0,0.3313184111,126159000.0,492000000.0,0.2638184286,47.5,47.5,10056654.0,10056654.0,https://www.sec.gov/Archives/edgar/data/798941/000079894121000014/0000798941-21-000014-index.htm,https://www.sec.gov/Archives/edgar/data/798941/000079894121000014/fcnca-20201231.htm
2024-12-31,JELD,USD,0001674335,2025-02-20,2025-02-20 17:02:36,2024,FY,3775592000.0,3086618000.0,688974000.0,0.182481052,0.0,654536000.0,0.0,654536000.0,160884000,815420000.0,3902038000.0,0.0,67237000.0,125786000.0,22205000.0,0.0058811969,-126446000.0,-0.0334903771,-44372000.0,-170818000.0,-0.0452427063,16762000.0,-189020000.0,-0.0500636721,-2.24,-2.24,84554174.0,84554174.0,https://www.sec.gov/Archives/edgar/data/1674335/000167433525000055/0001674335-25-000055-index.htm,https://www.sec.gov/Archives/edgar/data/1674335/000167433525000055/jeld-20241231.htm
2023-12-31,JELD,USD,0001674335,2024-02-20,2024-02-20 15:49:02,2023,FY,4304334000.0,3475613000.0,828721000.0,0.193,0.0,626984000.0,30100000.0,661826000.0,25295000,687121000.0,4162734000.0,0.0,72258000.0,140192000.0,302738000.0,0.0703332966,141600000.0,0.0328970754,-53026000.0,88574000.0,0.0205778641,63339000.0,62445000.0,0.0145074708,0.73,0.73,84995515.0,85874035.0,https://www.sec.gov/Archives/edgar/data/1674335/000167433524000059/0001674335-24-000059-index.htm,https://www.sec.gov/Archives/edgar/data/1674335/000167433524000059/jeld-20231231.htm
2022-12-31,JELD,USD,0001674335,2023-02-21,2023-02-21 09:02:25,2022,FY,5129200000.0,4183800000.0,945400000.0,0.1843172425,0.0,-4473000.0,766100000.0,766100000.0,54900000,766100000.0,4949900000.0,82060000.0,82100000.0,131753999.0,250323000.0,0.0456601419,106200000.0,0.0207049832,-75952000.0,79000000.0,0.015402012,33300000.0,45727000.0,0.0089150355,0.53,0.53,86374499.0,87075176.0,https://www.sec.gov/Archives/edgar/data/1674335/000167433523000039/0001674335-23-000039-index.htm,https://www.sec.gov/Archives/edgar/data/1674335/000167433523000039/jeld-20221231.htm
2021-12-31,JELD,USD,0001674335,2022-02-22,2022-02-22 08:53:15,2021,FY,4771700000.0,3796500000.0,975200000.0,0.204,0.0,-464000.0,704900000.0,704900000.0,14500000,704900000.0,4501400000.0,77566000.0,77600000.0,137247000.0,418075000.0,0.0597271413,147753000.0,0.0309644362,-11447000.0,204400000.0,0.0428358866,35500000.0,168822000.0,0.0353798437,1.75,1.72,96563155.0,98371142.0,https://www.sec.gov/Archives/edgar/data/1674335/000167433522000028/0001674335-22-000028-index.htm,https://www.sec.gov/Archives/edgar/data/1674335/000167433522000028/jeld-20211231.htm
2020-12-31,JELD,USD,0001674335,2021-02-23,2021-02-23 16:39:26,2020,FY,4235700000.0,3333800000.0,901900000.0,0.2129282055,0.0,1646000.0,702700000.0,702700000.0,2800000,702700000.0,4036500000.0,74800000.0,74800000.0,134623000.0,326098000.0,0.0476898742,67377000.0,0.0159069339,-72048000.0,116700000.0,0.0275515263,25100000.0,91586000.0,0.0216224001,0.91,0.9,100633392.0,101681981.0,https://www.sec.gov/Archives/edgar/data/1674335/000167433521000012/0001674335-21-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1674335/000167433521000012/jeld-20201231.htm
2024-12-31,HIW,USD,0000921082,2025-02-11,2025-02-11 16:09:03,2024,FY,830020000.0,272173000.0,557847000.0,0.672,0.0,41903000.0,0.0,41903000.0,0,41903000.0,314076000.0,0.0,147198000.0,257581000.0,474479000.0,0.3596315123,515944000.0,-0.0024701463,-411690000.0,104254000.0,4.11691e-05,0.0,102248000.0,4.11691e-05,0.94,0.94,106167000.0,108319000.0,https://www.sec.gov/Archives/edgar/data/921082/000092108225000004/0000921082-25-000004-index.htm,https://www.sec.gov/Archives/edgar/data/921082/000092108225000004/hiw-20241231.htm
2023-12-31,HIW,USD,0000921082,2024-02-06,2024-02-06 16:05:40,2023,FY,833997000.0,268782000.0,565215000.0,0.678,0.0,42857000.0,0.0,42857000.0,299411000,342268000.0,617204000.0,0.0,136710000.0,305565000.0,528512000.0,0.6337097136,224054000.0,0.2686508465,-72724000.0,151330000.0,0.181451492,0.0,148715000.0,0.1783159891,1.42,1.39,105529000.0,107785000.0,https://www.sec.gov/Archives/edgar/data/921082/000092108224000006/0000921082-24-000006-index.htm,https://www.sec.gov/Archives/edgar/data/921082/000092108224000006/hiw-20231231.htm
2022-12-31,HIW,USD,0000921082,2023-02-07,2023-02-07 16:05:28,2022,FY,828929000.0,259806000.0,569123000.0,0.686576293,0.20172876346614813,42266000.0,0.0,42266000.0,287610000,329876000.0,589682000.0,105385000.0,105385000.0,595092000.0,283940000.0,0.6392851499,242354000.0,0.2923700341,-75289000.0,163958000.0,0.1977949861,105385000.0,58573000.0,0.0706610578,0.56,0.56,105120000.0,105120000.0,https://www.sec.gov/Archives/edgar/data/921082/000092108223000006/0000921082-23-000006-index.htm,https://www.sec.gov/Archives/edgar/data/921082/000092108223000006/hiw-20221231.htm
2021-12-31,HIW,USD,0000921082,2022-02-08,2022-02-08 16:04:51,2021,FY,768007000.0,236436000.0,531571000.0,0.692,0.41455207125925464,40553000.0,0.0,40553000.0,259255000,299808000.0,536244000.0,85853000.0,85853000.0,540061000.0,250934000.0,0.6436907476,237007000.0,0.3086000518,91547000.0,323310000.0,0.4209727255,101130000.0,222180000.0,0.2892942382,2.13,2.08,104232000.0,107061000.0,https://www.sec.gov/Archives/edgar/data/921082/000092108222000006/0000921082-22-000006-index.htm,https://www.sec.gov/Archives/edgar/data/921082/000092108222000006/hiw-20211231.htm
2020-12-31,HIW,USD,0000921082,2021-02-09,2021-02-09 16:07:13,2020,FY,736900000.0,231825000.0,505075000.0,0.6854050753,0.479500662939308,41031000.0,0.0,41031000.0,241585000,282616000.0,514441000.0,80962000.0,80962000.0,517424999.0,232247000.0,0.6328429909,227294000.0,0.3084461935,135455000.0,357914000.0,0.4857022663,96309000.0,261605000.0,0.3550074637,2.52,2.45,103876000.0,106714000.0,https://www.sec.gov/Archives/edgar/data/921082/000092108221000003/0000921082-21-000003-index.htm,https://www.sec.gov/Archives/edgar/data/921082/000092108221000003/hiw-20201231.htm
2024-12-31,OWLT,USD,0001816708,2025-03-11,2025-03-11 16:46:25,2024,FY,78056000.0,38748000.0,39308000.0,0.5035871682,9801000.0,33967000.0,15760000.0,49727000.0,0,59528000.0,98276000.0,0.0,1630000.0,1381000.0,-9471000.0,-0.1213359639,-20220000.0,-0.2590447884,7738000.0,-12482000.0,-0.1599108332,54000.0,-12536000.0,-0.1606026443,-0.83,-0.83,15108332.0,15108332.0,https://www.sec.gov/Archives/edgar/data/1816708/000162828025012035/0001628280-25-012035-index.htm,https://www.sec.gov/Archives/edgar/data/1816708/000162828025012035/owlt-20241231.htm
2023-12-31,OWLT,USD,0001816708,2024-04-29,2024-04-29 17:02:38,2023,FY,54010000.0,31423000.0,22587000.0,0.418,10349000.0,27343000.0,13527000.0,40870000.0,0,51219000.0,82642000.0,0.0,3191000.0,2211000.0,-27489000.0,-0.5089613035,-28632000.0,-0.5301240511,-4259000.0,-32891000.0,-0.6089798186,10000.0,-32901000.0,-0.6091649695,-3.98,-3.98,8276481.0,8276481.0,https://www.sec.gov/Archives/edgar/data/1816708/000162828024019069/0001628280-24-019069-index.htm,https://www.sec.gov/Archives/edgar/data/1816708/000162828024019069/owlt-20231231.htm
2022-12-31,OWLT,USD,0001816708,2023-05-01,2023-05-01 16:04:27,2022,FY,69200000.0,45900000.0,23300000.0,0.3367052023,27900000.0,41500000.0,38500000.0,80000000.0,100000,107900000.0,153800000.0,1104000.0,1100000.0,2671000.0,-75532000.0,-1.2210982659,-84600000.0,-1.2225433526,5312000.0,-79300000.0,-1.1459537572,-6400.0,-79293600.0,-1.1458612717,-9.97,-9.97,7950757.0,7950757.0,https://www.sec.gov/Archives/edgar/data/1816708/000162828023014554/0001628280-23-014554-index.htm,https://www.sec.gov/Archives/edgar/data/1816708/000162828023014554/owlt-20221231.htm
2021-12-31,OWLT,USD,0001816708,2022-03-25,2022-03-25 16:43:06,2021,FY,75800000.0,40800000.0,35000000.0,0.462,21400000.0,32300000.0,37100000.0,69400000.0,-300000,90800000.0,131600000.0,27833000.0,27900000.0,1133000.0,-42707000.0,-0.7387862797,-55700000.0,-0.734828496,-15881000.0,-71700000.0,-0.9459102902,26467000.0,-98167000.0,-1.2950791557,-12.47,-12.47,7873996.0,7873997.0,https://www.sec.gov/Archives/edgar/data/1816708/000162828022007346/0001628280-22-007346-index.htm,https://www.sec.gov/Archives/edgar/data/1816708/000162828022007346/owlt-20211231.htm
2020-12-31,OWLT,USD,0001816708,2021-03-25,2021-03-25 17:06:35,2020,FY,75403000.0,39526000.0,35877000.0,0.47580335,10465000.0,13140000.0,19263000.0,32403000.0,-176000,42868000.0,82394000.0,1382000.0,1382000.0,873000.0,-8246000.0,-0.0834714799,-6991000.0,-0.092715144,-3510000.0,-10501000.0,-0.139265016,20000.0,-10521000.0,-0.1395302574,-5.12,-5.12,2053571.0,2053571.0,https://www.sec.gov/Archives/edgar/data/1816708/000114036121010041/0001140361-21-010041-index.htm,https://www.sec.gov/Archives/edgar/data/1816708/000114036121010041/brhc10022111_10k.htm
2024-12-29,KELYA,USD,0000055135,2025-02-13,2025-02-13 13:51:23,2024,FY,882600000.0,0.0,882600000.0,1.0,0.0,0.0,0.0,818400000.0,79300000,897700000.0,897700000.0,6800000.0,10900000.0,50900000.0,39900000.0,0.0452073419,-15100000.0,-0.0171085429,-6800000.0,-21900000.0,-0.0248130523,-21300000.0,-600000.0,-0.0006798097,-0.62,-0.62,35500000.0,35500000.0,https://www.sec.gov/Archives/edgar/data/55135/000005513525000007/0000055135-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/55135/000005513525000007/kelya-20241229.htm
2023-12-31,KELYA,USD,0000055135,2024-02-20,2024-02-20 15:49:01,2023,FY,4835700000.0,3874300000.0,961400000.0,0.199,0.0,867400000.0,7800000.0,934700000.0,2400000,937100000.0,4811400000.0,6700000.0,3200000.0,50100000.0,78200000.0,0.0161713919,24300000.0,0.0050251256,600000.0,24900000.0,0.0051492028,-11500000.0,36400000.0,0.0075273487,0.99,0.98,35900000.0,36300000.0,https://www.sec.gov/Archives/edgar/data/55135/000005513524000007/0000055135-24-000007-index.htm,https://www.sec.gov/Archives/edgar/data/55135/000005513524000007/kelya-20231231.htm
2023-01-01,KELYA,USD,0000055135,2023-02-16,2023-02-16 16:12:11,2022,FY,4965400000.0,3953600000.0,1011800000.0,0.203770089,0.0,937100000.0,6400000.0,943500000.0,1600000,943500000.0,4897100000.0,2300000.0,2100000.0,55700000.0,-13400000.0,0.0390905063,142200000.0,0.0286381762,-86000000.0,-71200000.0,-0.0143392275,-7900000.0,-63300000.0,-0.0127482177,-1.66,-1.66,38100000.0,38100000.0,https://www.sec.gov/Archives/edgar/data/55135/000005513523000005/0000055135-23-000005-index.htm,https://www.sec.gov/Archives/edgar/data/55135/000005513523000005/kelya-20230101.htm
2022-01-02,KELYA,USD,0000055135,2022-02-17,2022-02-17 15:56:58,2021,FY,4909700000.0,3990500000.0,919200000.0,0.187,0.0,863100000.0,7500000.0,870600000.0,15400000,870600000.0,4861100000.0,200000.0,2500000.0,52800000.0,241100000.0,0.0202863719,48600000.0,0.0098987718,137200000.0,185800000.0,0.0378434528,35100000.0,156100000.0,0.0317942033,3.93,3.92,39400000.0,39500000.0,https://www.sec.gov/Archives/edgar/data/55135/000005513522000006/0000055135-22-000006-index.htm,https://www.sec.gov/Archives/edgar/data/55135/000005513522000006/kelya-20220102.htm
2021-01-03,KELYA,USD,0000055135,2021-02-18,2021-02-18 15:05:03,2020,FY,4516000000.0,3688400000.0,827600000.0,0.1832595217,0.0,797500000.0,8100000.0,805600000.0,3400000,805600000.0,4494000000.0,600000.0,3000000.0,44700000.0,-59100000.0,0.0405004429,137600000.0,0.030469442,-13200000.0,-106800000.0,-0.0236492471,-34000000.0,-72800000.0,-0.0161204606,-1.85,-1.85,39300000.0,39300000.0,https://www.sec.gov/Archives/edgar/data/55135/000005513521000004/0000055135-21-000004-index.htm,https://www.sec.gov/Archives/edgar/data/55135/000005513521000004/kelya-20210103.htm
2023-12-31,LISMF,CAD,0001643715,2023-12-31,2023-12-30 19:00:00,2023,FY,0.0,37742.0,-37742.0,0.0,0.0,1677528.0,1480974.0,10677687.0,0,10677687.0,10677687.0,0.0,0.0,37742.0,-10639945.0,0.0,-10677687.0,0.0,2215083.0,-8462604.0,0.0,0.0,-8462604.0,0.0,-0.0874,-0.0874,96831000.0,96830787.0,,
2022-12-31,LISMF,CAD,0001643715,2022-12-31,2022-12-29 19:00:00,2022,FY,0.0,47176.0,-47176.0,0.0,0.0,3703737.0,1801120.0,12397238.0,0,12397238.0,12444414.0,0.0,0.0,47176.0,-12397230.0,0.0,-12444410.0,0.0,3193515.0,-9179363.0,0.0,4.0,-9179363.0,0.0,-0.0957,-0.0957,95953988.0,95953988.0,,
2021-12-31,LISMF,CAD,0001643715,2021-12-31,2021-12-31 00:00:00,2021,FY,0.0,0.0,0.0,0.0,0.0,5723108.0,1589123.0,7312231.0,728528,8040759.0,8040759.0,0.0,0.0,7857189.0,0.0,0.0,-8040759.0,0.0,-186858.0,-8044047.0,0.0,-7857.189000000246,-8044047.0,0.0,-0.14,-0.14,59036668.0,59036668.0,,
2020-12-31,LISMF,CAD,0001643715,2020-12-31,2020-12-31 00:00:00,2020,FY,0.0,0.0,0.0,0.0,0.0,1389526.0,180000.0,1569526.0,5044,1574570.0,1574570.0,0.0,368468.0,1468429.0,0.0,0.0,-1574570.0,0.0,-1517851.0,-2986280.0,0.0,368468.0,-3354748.0,0.0,-0.12,-0.12,27791736.0,27791736.0,,
2019-12-31,LISMF,CAD,0001643715,2019-12-31,2019-12-31 00:00:00,2019,FY,0.0,0.0,0.0,0.0,0.0,1330819.0,0.0,1330819.0,373972,1704791.0,1704791.0,0.0,0.0,86815.0,-1556218.0,0.0,-1717603.0,0.0,-48946.0,-1691979.0,0.0,-12812.0,-1679167.0,0.0,-0.26,-0.26,6352046.0,6352046.0,,
2024-12-31,COGT,USD,0001622229,2025-02-25,2025-02-25 08:38:53,2024,FY,0.0,0.0,0.0,0.0,232658000.0,43281000.0,0.0,43281000.0,0,275939000.0,275939000.0,18088000.0,0.0,0.0,-275939000.0,0.0,-275939000.0,0.0,20080000.0,-255859000.0,0.0,0.0,-255859000.0,0.0,-3.49,-3.49,73350000.0,73350000.0,https://www.sec.gov/Archives/edgar/data/1622229/000095017025026115/0000950170-25-026115-index.htm,https://www.sec.gov/Archives/edgar/data/1622229/000095017025026115/cogt-20241231.htm
2023-12-31,COGT,USD,0001622229,2024-02-26,2024-02-26 09:13:36,2023,FY,0.0,3588000.0,-3588000.0,0.0,170167000.0,34375000.0,0.0,34375000.0,0,208130000.0,208130000.0,13077000.0,0.0,2270000.0,-205860000.0,0.0,-208130000.0,0.0,15720000.0,-192410000.0,0.0,0.0,-192410000.0,0.0,-2.42,-2.42,79657000.0,79657942.0,https://www.sec.gov/Archives/edgar/data/1622229/000095017024019770/0000950170-24-019770-index.htm,https://www.sec.gov/Archives/edgar/data/1622229/000095017024019770/cogt-20231231.htm
